file,offset,length,encoding,text,context_hex
kigyo3.dat,2897,6,cp932,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,2916,4,cp932,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,2952,6,cp932,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,2971,4,cp932,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,3026,4,cp932,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,3081,4,cp932,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,3136,4,cp932,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,3191,4,cp932,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,3227,6,cp932,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,3246,4,cp932,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,3282,6,cp932,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,3301,4,cp932,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,3356,4,cp932,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,3411,4,cp932,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,3466,4,cp932,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,3521,4,cp932,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,3557,6,cp932,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,3576,4,cp932,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,3612,6,cp932,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,3631,4,cp932,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 2B 15 06 00 60
kigyo3.dat,3686,4,cp932,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 52 4F 06 00 C1
kigyo3.dat,3741,4,cp932,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 00 00 34 B8 04 00 67
kigyo3.dat,3777,6,cp932,090428,EF 00 00 00 00 00 00 06 30 39 30 34 32 38 00 00 00 00 00 00 00 00
kigyo3.dat,3796,4,cp932,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 00 00 1C 2F 04 00 17
kigyo3.dat,3832,6,cp932,110201,23 00 00 00 00 00 00 06 31 31 30 32 30 31 00 00 00 00 00 00 00 00
kigyo3.dat,3851,4,cp932,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 48 A7 04 00 13
kigyo3.dat,3906,4,cp932,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 3F 97 04 00 9B
kigyo3.dat,3942,6,cp932,130205,14 00 00 00 00 00 00 06 31 33 30 32 30 35 00 00 00 00 00 00 00 00
kigyo3.dat,3961,4,cp932,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,4016,4,cp932,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,4071,4,cp932,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,4126,4,cp932,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,4181,4,cp932,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,4217,6,cp932,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,4236,4,cp932,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,4272,6,cp932,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,4291,4,cp932,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,4346,4,cp932,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,4401,4,cp932,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,4456,4,cp932,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,4511,4,cp932,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,4547,6,cp932,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,4566,4,cp932,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,4602,6,cp932,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,4621,4,cp932,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,4676,4,cp932,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,4731,4,cp932,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,4786,4,cp932,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,4841,4,cp932,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,4877,6,cp932,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,4896,4,cp932,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,4932,6,cp932,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,4951,4,cp932,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,5006,4,cp932,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,5061,4,cp932,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,5116,4,cp932,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,5171,4,cp932,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,5207,6,cp932,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,5226,4,cp932,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,5262,6,cp932,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,5281,4,cp932,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,5336,4,cp932,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,5391,4,cp932,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,5446,4,cp932,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,5501,4,cp932,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,5537,6,cp932,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,5556,4,cp932,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,5592,6,cp932,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,5611,4,cp932,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,661,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,716,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,771,4,shift_jis,1103,00 00 00 00 00 00 00 04 31 31 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,826,4,shift_jis,1203,00 00 00 00 00 00 00 04 31 32 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,881,4,shift_jis,1303,00 00 00 00 00 00 00 04 31 33 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,936,4,shift_jis,1403,00 00 00 00 00 00 00 04 31 34 30 33 00 00 00 FB 2D 00 00 00
kigyo3.dat,972,6,shift_jis,130213,12 00 00 00 00 00 00 06 31 33 30 32 31 33 00 00 00 00 00 00 00 00
kigyo3.dat,991,4,shift_jis,1603,00 00 00 00 00 00 00 04 31 36 30 33 00 00 00 93 16 03 00 63
kigyo3.dat,1027,6,shift_jis,161104,62 00 00 00 00 00 00 06 31 36 31 31 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,1046,4,shift_jis,1703,00 00 00 00 00 00 00 04 31 37 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,1101,4,shift_jis,1803,00 00 00 00 00 00 00 04 31 38 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,1156,4,shift_jis,1903,00 00 00 00 00 00 00 04 31 39 30 33 00 00 00 97 E8 03 00 F7
kigyo3.dat,1211,4,shift_jis,2003,00 00 00 00 00 00 00 04 32 30 30 33 00 00 00 77 01 04 00 66
kigyo3.dat,1266,4,shift_jis,2103,00 00 00 00 00 00 00 04 32 31 30 33 00 00 00 6D CD 03 00 31
kigyo3.dat,1321,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,1376,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,1431,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,1486,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,1541,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,1577,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,1596,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,1632,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,1651,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,1706,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,1761,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,1816,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,1871,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,1907,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,1926,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,1962,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,1981,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,2036,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,2091,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,2146,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,2201,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,2237,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,2256,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,2292,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,2311,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,2366,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,2421,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,2476,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,2531,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,2567,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,2586,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,2622,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,2641,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,2696,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,2751,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,2806,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,2861,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,2897,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,2916,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,2952,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,2971,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,3026,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,3081,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,3136,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,3191,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,3227,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,3246,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,3282,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,3301,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,3356,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,3411,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,3466,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,3521,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,3557,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,3576,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,3612,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,3631,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 2B 15 06 00 60
kigyo3.dat,3686,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 52 4F 06 00 C1
kigyo3.dat,3741,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 00 00 34 B8 04 00 67
kigyo3.dat,3777,6,shift_jis,090428,EF 00 00 00 00 00 00 06 30 39 30 34 32 38 00 00 00 00 00 00 00 00
kigyo3.dat,3796,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 00 00 1C 2F 04 00 17
kigyo3.dat,3832,6,shift_jis,110201,23 00 00 00 00 00 00 06 31 31 30 32 30 31 00 00 00 00 00 00 00 00
kigyo3.dat,3851,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 48 A7 04 00 13
kigyo3.dat,3906,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 3F 97 04 00 9B
kigyo3.dat,3942,6,shift_jis,130205,14 00 00 00 00 00 00 06 31 33 30 32 30 35 00 00 00 00 00 00 00 00
kigyo3.dat,3961,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,4016,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,4071,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,4126,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,4181,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,4217,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,4236,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,4272,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,4291,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,4346,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,4401,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,4456,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,4511,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,4547,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,4566,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,4602,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,4621,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,4676,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,4731,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,4786,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,4841,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,4877,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,4896,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,4932,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,4951,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,5006,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,5061,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,5116,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,5171,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,5207,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,5226,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,5262,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,5281,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,5336,4,shift_jis,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,5391,4,shift_jis,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,5446,4,shift_jis,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,5501,4,shift_jis,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,5537,6,shift_jis,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,5556,4,shift_jis,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,5592,6,shift_jis,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,5611,4,shift_jis,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,661,4,ascii,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,716,4,ascii,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,771,4,ascii,1103,00 00 00 00 00 00 00 04 31 31 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,826,4,ascii,1203,00 00 00 00 00 00 00 04 31 32 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,881,4,ascii,1303,00 00 00 00 00 00 00 04 31 33 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,936,4,ascii,1403,00 00 00 00 00 00 00 04 31 34 30 33 00 00 00 FB 2D 00 00 00
kigyo3.dat,972,6,ascii,130213,12 00 00 00 00 00 00 06 31 33 30 32 31 33 00 00 00 00 00 00 00 00
kigyo3.dat,991,4,ascii,1603,00 00 00 00 00 00 00 04 31 36 30 33 00 00 00 93 16 03 00 63
kigyo3.dat,1027,6,ascii,161104,62 00 00 00 00 00 00 06 31 36 31 31 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,1046,4,ascii,1703,00 00 00 00 00 00 00 04 31 37 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,1101,4,ascii,1803,00 00 00 00 00 00 00 04 31 38 30 33 00 00 00 00 00 00 00 00
kigyo3.dat,1156,4,ascii,1903,00 00 00 00 00 00 00 04 31 39 30 33 00 00 00 97 E8 03 00 F7
kigyo3.dat,1211,4,ascii,2003,00 00 00 00 00 00 00 04 32 30 30 33 00 00 00 77 01 04 00 66
kigyo3.dat,1266,4,ascii,2103,00 00 00 00 00 00 00 04 32 31 30 33 00 00 00 6D CD 03 00 31
kigyo3.dat,1321,4,ascii,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,1376,4,ascii,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,1431,4,ascii,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,1486,4,ascii,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,1541,4,ascii,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,1577,6,ascii,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,1596,4,ascii,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
kigyo3.dat,1632,6,ascii,110204,24 00 00 00 00 00 00 06 31 31 30 32 30 34 00 00 00 00 00 00 00 00
kigyo3.dat,1651,4,ascii,0503,00 00 00 00 00 00 00 04 30 35 30 33 00 04 00 3E 54 02 00 4C
kigyo3.dat,1706,4,ascii,0603,00 00 00 00 00 00 00 04 30 36 30 33 00 04 00 43 55 02 00 D3
kigyo3.dat,1761,4,ascii,0703,00 00 00 00 00 00 00 04 30 37 30 33 00 04 00 A0 65 02 00 E6
kigyo3.dat,1816,4,ascii,0803,00 00 00 00 00 00 00 04 30 38 30 33 00 04 00 37 41 02 00 6E
kigyo3.dat,1871,4,ascii,0903,00 00 00 00 00 00 00 04 30 39 30 33 00 00 00 62 40 02 00 A5
kigyo3.dat,1907,6,ascii,090515,6F 00 00 00 00 00 00 06 30 39 30 35 31 35 00 00 00 00 00 00 00 00
kigyo3.dat,1926,4,ascii,1003,00 00 00 00 00 00 00 04 31 30 30 33 00 00 00 72 39 02 00 84
