line_no,code,text,encoding
1439,8410,"8410,セブン銀行,1,1,0,1,セブン銀行,22,0,22,1,8410",cp932
1440,8411,"8411,みずほフィナ,1,0,1,1,みずほフィナンシャルグループ,22,0,22,1,8411",cp932
1441,8418,"8418,山口フィナン,1,0,0,1,山口フィナンシャルグループ,22,0,22,0,8418",cp932
1442,8424,"8424,芙蓉総合リー,1,0,0,1,芙蓉総合リース,23,0,23,1,8424",cp932
1443,8425,"8425,みずほリース,1,0,0,1,みずほリース,23,0,23,1,8425",cp932
1444,8439,"8439,東京センチュ,1,0,0,1,東京センチュリー,23,0,23,1,8439",cp932
1445,8473,"8473,ＳＢＩホール,1,0,0,1,ＳＢＩホールディングス,24,0,24,1,8473",cp932
1446,8511,"8511,日本証券金融,1,0,0,1,日本証券金融,23,0,23,0,8511",cp932
1447,8515,"8515,アイフル,1,0,0,1,アイフル,23,0,23,0,8515",cp932
1448,8522,"8522,名古屋銀行,1,1,0,1,名古屋銀行,22,0,22,0,8522",cp932
1449,8524,"8524,北洋銀行,1,1,0,1,北洋銀行,22,0,22,0,8524",cp932
1450,8541,"8541,愛媛銀行,1,1,0,1,愛媛銀行,22,0,22,0,8541",cp932
1451,8544,"8544,京葉銀行,1,1,0,1,京葉銀行,22,0,22,0,8544",cp932
1452,8550,"8550,栃木銀行,1,1,0,1,栃木銀行,22,0,22,0,8550",cp932
1453,8551,"8551,北日本銀行,1,1,0,1,北日本銀行,22,0,22,0,8551",cp932
1454,8558,"8558,東和銀行,1,1,0,1,東和銀行,22,0,22,0,8558",cp932
1455,8566,"8566,リコーリース,1,0,0,1,リコーリース,23,0,23,0,8566",cp932
1456,8570,"8570,イオンフィナ,1,0,0,1,イオンフィナンシャルサービス,23,0,23,1,8570",cp932
1457,8584,"8584,ジャックス,1,5,0,1,ジャックス,23,0,23,0,8584",cp932
1458,8585,"8585,オリエントコ,1,0,0,1,オリエントコーポレーション,23,0,23,1,8585",cp932
1459,8591,"8591,オリックス,1,2,0,1,オリックス,23,0,23,1,8591",cp932
1460,8593,"8593,三菱ＨＣキャ,1,0,0,1,三菱ＨＣキャピタル,23,0,23,1,8593",cp932
1461,8595,"8595,ジャフコ　グ,1,0,0,1,ジャフコ　グループ,24,0,24,1,8595",cp932
1462,8600,"8600,トモニホール,1,0,0,1,トモニホールディングス,22,0,22,0,8600",cp932
1463,8601,"8601,大和証券グル,1,0,1,1,大和証券グループ本社,24,0,24,1,8601",cp932
1464,8604,"8604,野村ホールデ,1,0,1,1,野村ホールディングス,24,0,24,1,8604",cp932
1465,8609,"8609,岡三証券グル,1,0,0,1,岡三証券グループ,24,0,24,0,8609",cp932
1466,8613,"8613,丸三証券,1,0,0,1,丸三証券,24,0,24,0,8613",cp932
1467,8614,"8614,東洋証券,1,0,0,1,東洋証券,24,0,24,0,8614",cp932
1468,8616,"8616,東海東京フィ,1,0,0,1,東海東京フィナンシャル・ホールディングス,24,0,24,0,8616",cp932
1469,8622,"8622,水戸証券,1,0,0,1,水戸証券,24,0,24,0,8622",cp932
1470,8624,"8624,いちよし証券,1,0,0,1,いちよし証券,24,0,24,0,8624",cp932
1471,8628,"8628,松井証券,1,0,1,1,松井証券,24,0,24,0,8628",cp932
1472,8630,"8630,ＳＯＭＰＯホ,1,0,1,1,ＳＯＭＰＯホールディングス,25,0,25,1,8630",cp932
1473,8697,"8697,日本取引所グ,1,0,1,1,日本取引所グループ,23,0,23,1,8697",cp932
1474,8698,"8698,マネックスグ,1,0,0,1,マネックスグループ,24,0,24,0,8698",cp932
1475,8706,"8706,極東証券,1,0,0,1,極東証券,24,0,24,0,8706",cp932
1476,8707,"8707,岩井コスモホ,1,0,0,1,岩井コスモホールディングス,24,0,24,0,8707",cp932
1477,8708,"8708,アイザワ証券,1,0,0,1,アイザワ証券グループ,24,0,24,0,8708",cp932
1478,8713,"8713,フィデアホー,1,0,0,1,フィデアホールディングス,22,0,22,0,8713",cp932
1479,8714,"8714,池田泉州ホー,1,0,0,1,池田泉州ホールディングス,22,0,22,0,8714",cp932
1480,8715,"8715,アニコム　ホ,1,0,0,1,アニコム　ホールディングス,25,0,25,0,8715",cp932
1481,8725,"8725,ＭＳ＆ＡＤイ,1,0,1,0,ＭＳ＆ＡＤインシュアランスグループホールディングス,25,0,25,1,8725",cp932
1482,8729,"8729,ソニーフィナ,1,0,0,1,ソニーフィナンシャルグループ,0,0,0,0,8729",cp932
1483,8739,"8739,スパークス・,1,0,0,1,スパークス・グループ,24,0,24,0,8739",cp932
1484,8750,"8750,第一生命ホー,1,0,1,1,第一生命ホールディングス,25,0,25,1,8750",cp932
1485,8766,"8766,東京海上ホー,1,0,1,1,東京海上ホールディングス,25,0,25,1,8766",cp932
1486,8771,"8771,イー・ギャラ,1,0,0,1,イー・ギャランティ,23,0,23,0,8771",cp932
1487,8793,"8793,ＮＥＣキャピ,1,0,0,1,ＮＥＣキャピタルソリューション,23,0,23,0,8793",cp932
1488,8795,"8795,Ｔ＆Ｄホール,1,0,1,1,Ｔ＆Ｄホールディングス,25,0,25,1,8795",cp932
1489,8798,"8798,アドバンスク,1,0,0,1,アドバンスクリエイト,25,0,25,0,8798",cp932
1490,8801,"8801,三井不動産,1,0,1,1,三井不動産,26,0,26,1,8801",cp932
1491,8802,"8802,三菱地所,1,0,1,1,三菱地所,26,0,26,1,8802",cp932
1492,8803,"8803,平和不動産,1,0,0,1,平和不動産,26,0,26,0,8803",cp932
1493,8804,"8804,東京建物,1,0,1,1,東京建物,26,0,26,1,8804",cp932
1494,8818,"8818,京阪神ビルデ,1,0,0,1,京阪神ビルディング,26,0,26,0,8818",cp932
1495,8830,"8830,住友不動産,1,0,1,1,住友不動産,26,0,26,1,8830",cp932
1496,8848,"8848,レオパレス２,1,0,0,1,レオパレス２１,26,0,26,0,8848",cp932
1497,8850,"8850,スターツコー,1,0,0,1,スターツコーポレーション,26,0,26,1,8850",cp932
1498,8860,"8860,フジ住宅,1,1,0,1,フジ住宅,26,0,26,0,8860",cp932
1499,8876,"8876,リログループ,1,1,0,1,リログループ,33,0,33,1,8876",cp932
1500,8877,"8877,エスリード,1,1,0,1,エスリード,26,0,26,0,8877",cp932
1501,8881,"8881,日神グループ,1,0,0,1,日神グループホールディングス,26,0,26,0,8881",cp932
1502,8892,"8892,エスコン,1,0,0,1,エスコン,26,0,26,1,8892",cp932
1503,8897,"8897,ＭＩＲＡＲＴ,1,0,0,1,ＭＩＲＡＲＴＨホールディングス,26,0,26,0,8897",cp932
1504,8905,"8905,イオンモール,1,0,0,1,イオンモール,26,0,26,1,8905",cp932
1505,8919,"8919,カチタス,1,0,0,1,カチタス,26,0,26,1,8919",cp932
1506,8923,"8923,トーセイ,1,0,0,1,トーセイ,26,0,26,0,8923",cp932
1507,8934,"8934,サンフロンテ,1,0,0,1,サンフロンティア不動産,26,0,26,0,8934",cp932
1508,8935,"8935,ＦＪネクスト,1,0,0,1,ＦＪネクストホールディングス,26,0,26,0,8935",cp932
1509,8999,"8999,グランディハ,1,0,0,1,グランディハウス,26,0,26,0,8999",cp932
1510,9001,"9001,東武鉄道,1,0,1,1,東武鉄道,27,0,27,0,9001",cp932
1511,9003,"9003,相鉄ホールデ,1,0,0,1,相鉄ホールディングス,27,0,27,0,9003",cp932
1512,9005,"9005,東急,1,0,1,1,東急,27,0,27,0,9005",cp932
1513,9006,"9006,京浜急行電鉄,1,1,0,1,京浜急行電鉄,27,0,27,0,9006",cp932
1514,9007,"9007,小田急電鉄,1,1,1,1,小田急電鉄,27,0,27,0,9007",cp932
1515,9008,"9008,京王電鉄,1,1,1,1,京王電鉄,27,0,27,0,9008",cp932
1516,9009,"9009,京成電鉄,1,1,1,1,京成電鉄,27,0,27,0,9009",cp932
1517,9010,"9010,富士急行,1,1,0,1,富士急行,27,0,27,0,9010",cp932
1518,9020,"9020,東日本旅客鉄,1,0,1,1,東日本旅客鉄道,27,0,27,0,9020",cp932
1519,9021,"9021,西日本旅客鉄,1,0,1,1,西日本旅客鉄道,27,0,27,0,9021",cp932
1520,9022,"9022,東海旅客鉄道,1,0,1,1,東海旅客鉄道,27,0,27,1,9022",cp932
1521,9023,"9023,東京地下鉄,1,0,0,1,東京地下鉄,27,0,27,0,9023",cp932
1522,9024,"9024,西武ホールデ,1,0,0,1,西武ホールディングス,27,0,27,0,9024",cp932
1523,9025,"9025,鴻池運輸,1,0,0,1,鴻池運輸,27,0,27,0,9025",cp932
1524,9031,"9031,西日本鉄道,1,0,0,1,西日本鉄道,27,0,27,0,9031",cp932
1525,9037,"9037,ハマキョウレ,1,0,0,1,ハマキョウレックス,27,0,27,0,9037",cp932
1526,9039,"9039,サカイ引越セ,1,0,0,1,サカイ引越センター,27,0,27,0,9039",cp932
1527,9041,"9041,近鉄グループ,1,0,0,1,近鉄グループホールディングス,27,0,27,0,9041",cp932
1528,9042,"9042,阪急阪神ホー,1,0,0,1,阪急阪神ホールディングス,27,0,27,1,9042",cp932
1529,9044,"9044,南海電気鉄道,1,1,0,1,南海電気鉄道,27,0,27,0,9044",cp932
1530,9045,"9045,京阪ホールデ,1,0,0,1,京阪ホールディングス,27,0,27,0,9045",cp932
1531,9046,"9046,神戸電鉄,1,1,0,1,神戸電鉄,27,0,27,0,9046",cp932
1532,9048,"9048,名古屋鉄道,1,1,0,1,名古屋鉄道,27,0,27,0,9048",cp932
1533,9052,"9052,山陽電気鉄道,1,1,0,1,山陽電気鉄道,27,0,27,0,9052",cp932
1534,9064,"9064,ヤマトホール,1,0,1,1,ヤマトホールディングス,27,0,27,1,9064",cp932
1535,9065,"9065,山九,1,1,0,1,山九,27,0,27,1,9065",cp932
1536,9066,"9066,日新,1,0,0,1,日新,30,0,30,0,9066",cp932
1537,9068,"9068,丸全昭和運輸,1,0,0,1,丸全昭和運輸,27,0,27,0,9068",cp932
1538,9069,"9069,センコーグル,1,0,0,1,センコーグループホールディングス,27,0,27,1,9069",cp932
1539,9072,"9072,ニッコンホー,1,0,0,1,ニッコンホールディングス,27,0,27,0,9072",cp932
1540,9075,"9075,福山通運,1,0,0,1,福山通運,27,0,27,0,9075",cp932
1541,9076,"9076,セイノーホー,1,0,0,1,セイノーホールディングス,27,0,27,0,9076",cp932
1542,9081,"9081,神奈川中央交,1,0,0,1,神奈川中央交通,27,0,27,0,9081",cp932
1543,9090,"9090,ＡＺ－ＣＯＭ,1,0,0,1,ＡＺ－ＣＯＭ丸和ホールディングス,27,0,27,1,9090",cp932
1544,9099,"9099,Ｃ＆Ｆロジホ,1,0,0,0,Ｃ＆Ｆロジホールディングス,29,1,29,0,9099",cp932
1545,9101,"9101,日本郵船,1,0,1,1,日本郵船,28,0,28,1,9101",cp932
1546,9104,"9104,商船三井,1,5,1,1,商船三井,28,0,28,1,9104",cp932
1547,9107,"9107,川崎汽船,1,0,1,1,川崎汽船,28,0,28,0,9107",cp932
1548,9110,"9110,ＮＳユナイテ,1,0,0,1,ＮＳユナイテッド海運,28,0,28,0,9110",cp932
1549,9119,"9119,飯野海運,1,1,0,1,飯野海運,28,0,28,0,9119",cp932
1550,9142,"9142,九州旅客鉄道,1,0,0,1,九州旅客鉄道,27,0,27,1,9142",cp932
1551,9143,"9143,ＳＧホールデ,1,0,0,1,ＳＧホールディングス,27,0,27,1,9143",cp932
1552,9147,"9147,ＮＩＰＰＯＮ,1,0,0,1,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,27,0,27,1,9147",cp932
1553,9201,"9201,日本航空,1,0,0,1,日本航空,29,0,29,0,9201",cp932
1554,9202,"9202,ＡＮＡホール,1,0,1,1,ＡＮＡホールディングス,29,0,29,0,9202",cp932
1555,9216,"9216,ビーウィズ,1,0,0,1,ビーウィズ,33,0,33,0,9216",cp932
1556,9229,"9229,サンウェルズ,1,0,0,1,サンウェルズ,33,0,33,0,9229",cp932
1557,9247,"9247,ＴＲＥホール,1,0,0,1,ＴＲＥホールディングス,33,0,33,0,9247",cp932
1558,9260,"9260,西本Ｗｉｓｍ,1,0,0,1,西本Ｗｉｓｍｅｔｔａｃホールディングス,20,0,20,0,9260",cp932
1559,9267,"9267,Ｇｅｎｋｙ　,1,0,0,1,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,21,0,21,0,9267",cp932
1560,9273,"9273,コーア商事ホ,1,0,0,1,コーア商事ホールディングス,20,0,20,0,9273",cp932
1561,9274,"9274,ＫＰＰグルー,1,0,0,1,ＫＰＰグループホールディングス,20,0,20,0,9274",cp932
1562,9278,"9278,ブックオフグ,1,0,0,1,ブックオフグループホールディングス,21,0,21,0,9278",cp932
1563,9279,"9279,ギフトホール,1,0,0,1,ギフトホールディングス,21,0,21,0,9279",cp932
1564,9301,"9301,三菱倉庫,1,0,0,1,三菱倉庫,30,0,30,0,9301",cp932
1565,9302,"9302,三井倉庫ホー,1,0,0,1,三井倉庫ホールディングス,30,0,30,0,9302",cp932
1566,9303,"9303,住友倉庫,1,0,0,1,住友倉庫,30,0,30,0,9303",cp932
1567,9304,"9304,澁澤倉庫,1,0,0,1,澁澤倉庫,30,0,30,0,9304",cp932
1568,9305,"9305,ヤマタネ,1,1,0,1,ヤマタネ,20,0,20,0,9305",cp932
1569,9310,"9310,日本トランス,1,0,0,1,日本トランスシティ,30,0,30,0,9310",cp932
1570,9319,"9319,中央倉庫,1,0,0,1,中央倉庫,30,0,30,0,9319",cp932
1571,9324,"9324,安田倉庫,1,0,0,1,安田倉庫,30,0,30,0,9324",cp932
1572,9332,"9332,ＮＩＳＳＯホ,1,0,0,1,ＮＩＳＳＯホールディングス,33,0,33,0,9332",cp932
1573,9336,"9336,大栄環境,1,1,0,1,大栄環境,33,0,33,0,9336",cp932
1574,9341,"9341,ＧＥＮＯＶＡ,1,0,0,1,ＧＥＮＯＶＡ,33,0,33,0,9341",cp932
1575,9347,"9347,日本管財ホー,1,0,0,1,日本管財ホールディングス,33,0,33,0,9347",cp932
1576,9364,"9364,上組,1,1,0,1,上組,30,0,30,0,9364",cp932
1577,9381,"9381,エーアイテイ,1,0,0,1,エーアイテイー,30,0,30,0,9381",cp932
1578,9384,"9384,内外トランス,1,0,0,1,内外トランスライン,30,0,30,0,9384",cp932
1579,9386,"9386,日本コンセプ,1,0,0,1,日本コンセプト,30,0,30,0,9386",cp932
1580,9401,"9401,ＴＢＳホール,1,0,0,1,ＴＢＳホールディングス,31,0,31,0,9401",cp932
1581,9404,"9404,日本テレビホ,1,0,0,1,日本テレビホールディングス,31,0,31,0,9404",cp932
1582,9405,"9405,朝日放送グル,1,0,0,1,朝日放送グループホールディングス,31,0,31,0,9405",cp932
1583,9409,"9409,テレビ朝日ホ,1,0,0,1,テレビ朝日ホールディングス,31,0,31,0,9409",cp932
1584,9412,"9412,スカパーＪＳ,1,0,0,1,スカパーＪＳＡＴホールディングス,31,0,31,0,9412",cp932
1585,9413,"9413,テレビ東京ホ,1,0,0,1,テレビ東京ホールディングス,31,0,31,0,9413",cp932
1586,9416,"9416,ビジョン,1,0,0,1,ビジョン,31,0,31,0,9416",cp932
1587,9418,"9418,Ｕ－ＮＥＸＴ,1,0,0,1,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,31,0,31,0,9418",cp932
1588,9424,"9424,日本通信,1,0,0,1,日本通信,31,0,31,0,9424",cp932
1589,9432,"9432,ＮＴＴ,1,0,0,1,ＮＴＴ,31,0,31,0,9432",cp932
1590,9433,"9433,ＫＤＤＩ,1,0,0,1,ＫＤＤＩ,31,0,31,0,9433",cp932
1591,9434,"9434,ソフトバンク,1,0,0,1,ソフトバンク第２回社債型種類株式,31,0,31,0,9434",cp932
1592,9435,"9435,光通信,1,0,0,1,光通信,31,0,31,0,9435",cp932
1593,9438,"9438,エムティーア,1,0,0,1,エムティーアイ,31,0,31,0,9438",cp932
1594,9449,"9449,ＧＭＯインタ,1,0,0,1,ＧＭＯインターネットグループ,31,0,31,0,9449",cp932
1595,9468,"9468,ＫＡＤＯＫＡ,1,0,0,1,ＫＡＤＯＫＡＷＡ,31,0,31,0,9468",cp932
1596,9470,"9470,学研ホールデ,1,0,0,1,学研ホールディングス,31,0,31,0,9470",cp932
1597,9474,"9474,ゼンリン,1,0,0,1,ゼンリン,31,0,31,0,9474",cp932
1598,9501,"9501,東京電力ホー,1,0,0,1,東京電力ホールディングス,32,0,32,0,9501",cp932
1599,9502,"9502,中部電力,1,1,0,1,中部電力,32,0,32,0,9502",cp932
1600,9503,"9503,関西電力,1,1,0,1,関西電力,32,0,32,0,9503",cp932
1601,9504,"9504,中国電力,1,1,0,1,中国電力,32,0,32,0,9504",cp932
1602,9505,"9505,北陸電力,1,1,0,1,北陸電力,32,0,32,0,9505",cp932
1603,9506,"9506,東北電力,1,1,0,1,東北電力,32,0,32,0,9506",cp932
1604,9507,"9507,四国電力,1,1,0,1,四国電力,32,0,32,0,9507",cp932
1605,9508,"9508,九州電力,1,1,0,1,九州電力,32,0,32,0,9508",cp932
1606,9509,"9509,北海道電力,1,1,0,1,北海道電力,32,0,32,0,9509",cp932
1607,9511,"9511,沖縄電力,1,1,0,1,沖縄電力,32,0,32,0,9511",cp932
1608,9513,"9513,電源開発,1,0,0,1,電源開発,32,0,32,0,9513",cp932
1609,9517,"9517,イーレックス,1,0,0,1,イーレックス,32,0,32,0,9517",cp932
1610,9519,"9519,レノバ,1,0,0,1,レノバ,32,0,32,0,9519",cp932
1611,9531,"9531,東京瓦斯,1,0,0,1,東京瓦斯,32,0,32,0,9531",cp932
1612,9532,"9532,大阪瓦斯,1,0,0,1,大阪瓦斯,32,0,32,0,9532",cp932
1613,9533,"9533,東邦瓦斯,1,0,0,1,東邦瓦斯,32,0,32,0,9533",cp932
1614,9534,"9534,北海道瓦斯,1,0,0,1,北海道瓦斯,32,0,32,0,9534",cp932
1615,9535,"9535,広島ガス,1,0,0,1,広島ガス,32,0,32,0,9535",cp932
1616,9536,"9536,西部ガスホー,1,0,0,1,西部ガスホールディングス,32,0,32,0,9536",cp932
1617,9543,"9543,静岡ガス,1,0,0,1,静岡ガス,32,0,32,0,9543",cp932
1618,9551,"9551,メタウォータ,1,0,0,1,メタウォーター,32,0,32,0,9551",cp932
1619,9552,"9552,Ｍ＆Ａ総研ホ,1,0,0,1,Ｍ＆Ａ総研ホールディングス,33,0,33,0,9552",cp932
1620,9600,"9600,アイネット,1,1,0,1,アイネット,31,0,31,0,9600",cp932
1621,9601,"9601,松竹,1,0,0,1,松竹,31,0,31,0,9601",cp932
1622,9602,"9602,東宝,1,1,0,1,東宝,31,0,31,0,9602",cp932
1623,9603,"9603,エイチ・アイ,1,1,0,1,エイチ・アイ・エス,33,0,33,0,9603",cp932
1624,9605,"9605,東映,1,0,0,1,東映,31,0,31,0,9605",cp932
1625,9612,"9612,ラックランド,1,1,0,1,ラックランド,33,0,33,0,9612",cp932
1626,9613,"9613,ＮＴＴデータ,1,0,0,1,ＮＴＴデータグループ,31,0,31,0,9613",cp932
1627,9616,"9616,共立メンテナ,1,0,0,1,共立メンテナンス,33,0,33,0,9616",cp932
1628,9619,"9619,イチネンホー,1,0,0,1,イチネンホールディングス,33,0,33,0,9619",cp932
1629,9621,"9621,建設技術研究,1,0,0,1,建設技術研究所,33,0,33,0,9621",cp932
1630,9622,"9622,スペース,1,0,0,1,スペース,33,0,33,0,9622",cp932
1631,9627,"9627,アインホール,1,0,0,1,アインホールディングス,21,0,21,0,9627",cp932
1632,9628,"9628,燦ホールディ,1,0,0,1,燦ホールディングス,33,0,33,0,9628",cp932
1633,9629,"9629,ピー・シー・,1,0,0,1,ピー・シー・エー,31,0,31,0,9629",cp932
1634,9644,"9644,タナベコンサ,1,0,0,1,タナベコンサルティンググループ,33,0,33,0,9644",cp932
1635,9658,"9658,ビジネスブレ,1,0,0,1,ビジネスブレイン太田昭和,31,0,31,0,9658",cp932
1636,9663,"9663,ナガワ,1,0,0,1,ナガワ,33,0,33,0,9663",cp932
1637,9672,"9672,東京都競馬,1,0,0,1,東京都競馬,33,0,33,0,9672",cp932
1638,9678,"9678,カナモト,1,1,0,1,カナモト,33,0,33,0,9678",cp932
1639,9682,"9682,ＤＴＳ,1,0,0,1,ＤＴＳ,31,0,31,0,9682",cp932
1640,9684,"9684,スクウェア・,1,0,0,1,スクウェア・エニックス・ホールディングス,31,0,31,0,9684",cp932
1641,9692,"9692,シーイーシー,1,0,0,1,シーイーシー,31,0,31,0,9692",cp932
1642,9697,"9697,カプコン,1,0,0,1,カプコン,31,0,31,0,9697",cp932
1643,9699,"9699,ニシオホール,1,0,0,1,ニシオホールディングス,33,0,33,0,9699",cp932
1644,9702,"9702,アイ・エス・,1,0,0,1,アイ・エス・ビー,31,0,31,0,9702",cp932
1645,9706,"9706,日本空港ビル,1,0,0,1,日本空港ビルデング,26,0,26,0,9706",cp932
1646,9715,"9715,トランス・コ,1,0,0,1,トランス・コスモス,33,0,33,0,9715",cp932
1647,9716,"9716,乃村工藝社,1,0,0,1,乃村工藝社,33,0,33,0,9716",cp932
1648,9717,"9717,ジャステック,1,0,0,1,ジャステック,33,1,33,0,9717",cp932
1649,9719,"9719,ＳＣＳＫ,1,0,0,1,ＳＣＳＫ,31,0,31,0,9719",cp932
1650,9722,"9722,藤田観光,1,1,0,1,藤田観光,33,0,33,0,9722",cp932
1651,9729,"9729,トーカイ,1,0,0,1,トーカイ,33,0,33,0,9729",cp932
1652,9735,"9735,セコム,1,0,0,1,セコム,33,0,33,0,9735",cp932
1653,9739,"9739,ＮＳＷ,1,0,0,1,ＮＳＷ,31,0,31,0,9739",cp932
1654,9740,"9740,セントラル警,1,0,0,1,セントラル警備保障,33,0,33,0,9740",cp932
1655,9742,"9742,アイネス,1,0,0,1,アイネス,31,0,31,0,9742",cp932
1656,9743,"9743,丹青社,1,0,0,1,丹青社,33,0,33,0,9743",cp932
1657,9744,"9744,メイテックグ,1,0,0,1,メイテックグループホールディングス,33,0,33,0,9744",cp932
1658,9746,"9746,ＴＫＣ,1,0,0,1,ＴＫＣ,31,0,31,0,9746",cp932
1659,9755,"9755,応用地質,1,0,0,1,応用地質,33,0,33,0,9755",cp932
1660,9757,"9757,船井総研ホー,1,0,0,1,船井総研ホールディングス,33,0,33,0,9757",cp932
1661,9759,"9759,ＮＳＤ,1,0,0,1,ＮＳＤ,31,0,31,0,9759",cp932
1662,9765,"9765,オオバ,1,1,0,1,オオバ,33,0,33,0,9765",cp932
1663,9766,"9766,コナミグルー,1,0,0,1,コナミグループ,31,0,31,0,9766",cp932
1664,9769,"9769,学究社,1,0,0,1,学究社,33,0,33,0,9769",cp932
1665,9787,"9787,イオンディラ,1,0,0,1,イオンディライト,33,0,33,0,9787",cp932
1666,9788,"9788,ナック,1,0,0,1,ナック,33,0,33,0,9788",cp932
1667,9790,"9790,福井コンピュ,1,0,0,1,福井コンピュータホールディングス,31,0,31,0,9790",cp932
1668,9793,"9793,ダイセキ,1,0,0,1,ダイセキ,33,0,33,0,9793",cp932
1669,9795,"9795,ステップ,1,1,0,1,ステップ,33,0,33,0,9795",cp932
1670,9824,"9824,泉州電業,1,0,0,1,泉州電業,20,0,20,0,9824",cp932
1671,9830,"9830,トラスコ中山,1,0,0,1,トラスコ中山,20,0,20,0,9830",cp932
1672,9831,"9831,ヤマダホール,1,0,0,1,ヤマダホールディングス,21,0,21,0,9831",cp932
1673,9832,"9832,オートバック,1,0,0,1,オートバックスセブン,20,0,20,0,9832",cp932
1674,9837,"9837,モリト,1,1,0,1,モリト,20,0,20,0,9837",cp932
1675,9842,"9842,アークランズ,1,0,0,1,アークランズ,21,0,21,0,9842",cp932
1676,9843,"9843,ニトリホール,1,0,0,1,ニトリホールディングス,21,0,21,0,9843",cp932
1677,9850,"9850,グルメ杵屋,1,1,0,1,グルメ杵屋,21,0,21,0,9850",cp932
1678,9861,"9861,吉野家ホール,1,0,0,1,吉野家ホールディングス,21,0,21,0,9861",cp932
1679,9869,"9869,加藤産業,1,0,0,1,加藤産業,20,0,20,0,9869",cp932
1680,9880,"9880,イノテック,1,2,0,1,イノテック,16,0,16,0,9880",cp932
1681,9882,"9882,イエローハッ,1,0,0,1,イエローハット,20,0,20,0,9882",cp932
1682,9887,"9887,松屋フーズホ,1,0,0,1,松屋フーズホールディングス,21,0,21,0,9887",cp932
1683,9889,"9889,ＪＢＣＣホー,1,0,0,1,ＪＢＣＣホールディングス,31,0,31,0,9889",cp932
1684,9900,"9900,サガミホール,1,0,0,1,サガミホールディングス,21,0,21,0,9900",cp932
1685,9902,"9902,日伝,1,1,0,1,日伝,20,0,20,0,9902",cp932
1686,9928,"9928,ミロク情報サ,1,0,0,1,ミロク情報サービス,31,0,31,0,9928",cp932
1687,9932,"9932,杉本商事,1,1,0,1,杉本商事,20,0,20,0,9932",cp932
1688,9934,"9934,因幡電機産業,1,0,0,1,因幡電機産業,20,0,20,0,9934",cp932
1689,9936,"9936,王将フードサ,1,0,0,1,王将フードサービス,21,0,21,0,9936",cp932
1690,9946,"9946,ミニストップ,1,1,0,1,ミニストップ,21,0,21,0,9946",cp932
1691,9948,"9948,アークス,1,0,0,1,アークス,21,0,21,0,9948",cp932
1692,9956,"9956,バローホール,1,0,0,1,バローホールディングス,21,0,21,0,9956",cp932
1693,9960,"9960,東テク,1,0,0,1,東テク,20,0,20,0,9960",cp932
1694,9962,"9962,ミスミグルー,1,0,0,1,ミスミグループ本社,20,0,20,0,9962",cp932
1695,9974,"9974,ベルク,1,0,0,1,ベルク,21,0,21,0,9974",cp932
1696,9983,"9983,ファーストリ,1,0,0,1,ファーストリテイリング,21,0,21,0,9983",cp932
1697,9984,"9984,ソフトバンク,1,1,0,1,ソフトバンクグループ,31,0,31,0,9984",cp932
1698,9987,"9987,スズケン,1,0,0,1,スズケン,20,0,20,0,9987",cp932
1699,9989,"9989,サンドラッグ,1,0,0,1,サンドラッグ,21,0,21,0,9989",cp932
1700,9990,"9990,サックスバー,1,0,0,1,サックスバー　ホールディングス,21,0,21,0,9990",cp932
1701,9991,"9991,ジェコス,1,0,0,1,ジェコス,20,0,20,0,9991",cp932
1702,9997,"9997,ベルーナ,1,1,0,1,ベルーナ,21,0,21,0,9997",cp932
1703,1001,"10014,リョーサン菱,1,0,0,1,リョーサン菱洋ホールディングス,20,0,20,0,167A",cp932
1704,1004,"10040,フィットイー,1,0,0,1,フィットイージー,33,0,33,0,212A",cp932
1705,1006,"10062,サムティホー,1,0,0,1,サムティホールディングス,26,0,26,0,187A",cp932
1706,1011,"10110,リガク・ホー,1,0,0,1,リガク・ホールディングス,19,0,19,0,268A",cp932
1707,1011,"10113,インターメス,1,0,0,1,インターメスティック,21,0,21,0,262A",cp932
1708,1012,"10122,飛島ホールデ,1,0,0,1,飛島ホールディングス,3,0,3,0,256A",cp932
1709,1015,"10153,キオクシアホ,1,0,0,1,キオクシアホールディングス,16,0,16,0,285A",cp932
1710,1016,"10160,グロービング,1,0,0,1,グロービング,33,0,33,0,277A",cp932
1711,1021,"10216,テクセンドフ,1,0,0,1,テクセンドフォトマスク,0,0,0,0,429A",cp932
1712,1022,"10228,ブルーゾーン,1,0,0,1,ブルーゾーンホールディングス,0,0,0,0,417A",cp932
1713,1023,"10234,ＮＳグループ,1,0,0,1,ＮＳグループ,0,0,0,0,471A",cp932
1714,1024,"10244,オリオンビー,1,0,0,1,オリオンビール,0,0,0,0,409A",cp932
1715,1024,"10247,北里コーポレ,1,0,0,1,北里コーポレーション,0,0,0,0,368A",cp932
1716,1026,"10262,ＡＲＣＨＩＯ,1,0,0,1,ＡＲＣＨＩＯＮ,0,0,0,0,543A",cp932
1717,1026,"10263,ＧＭＳグルー,1,0,0,1,ＧＭＳグループ,0,0,0,0,544A",cp932
1718,1026,"10264,トランヴィア,1,0,0,1,トランヴィア,0,0,0,0,545A",cp932
